id,statcode,statnaam,jrstatcode,rubriek,id_2,LEVL_CODE,NUTS_ID,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,freq,sex,unit,age,geo\TIME_PERIOD,2014,2015,2016,2017,2018,2019
cbs_gemeente_2020_labelpoint.268,GM0935,Maastricht,2020GM0935,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.269,GM0938,Meerssen,2020GM0938,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.270,GM0944,Mook en Middelaar,2020GM0944,gemeente,NL421,"3",NL421,NL,Noord-Limburg,Noord-Limburg,"4","2","3",NL421,A,T,NR,TOTAL,NL421,"280517 ","280552 ","279971 ","281514 ","281486 ","282067 "
cbs_gemeente_2020_labelpoint.271,GM0946,Nederweert,2020GM0946,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.272,GM0957,Roermond,2020GM0957,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.273,GM1954,Beekdaelen,2020GM1954,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.274,GM0965,Simpelveld,2020GM0965,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.275,GM0971,Stein,2020GM0971,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.276,GM0981,Vaals,2020GM0981,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.277,GM0983,Venlo,2020GM0983,gemeente,NL421,"3",NL421,NL,Noord-Limburg,Noord-Limburg,"4","2","3",NL421,A,T,NR,TOTAL,NL421,"280517 ","280552 ","279971 ","281514 ","281486 ","282067 "
cbs_gemeente_2020_labelpoint.278,GM0984,Venray,2020GM0984,gemeente,NL421,"3",NL421,NL,Noord-Limburg,Noord-Limburg,"4","2","3",NL421,A,T,NR,TOTAL,NL421,"280517 ","280552 ","279971 ","281514 ","281486 ","282067 "
cbs_gemeente_2020_labelpoint.279,GM0986,Voerendaal,2020GM0986,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.280,GM0988,Weert,2020GM0988,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.281,GM0994,Valkenburg aan de Geul,2020GM0994,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.282,GM0995,Lelystad,2020GM0995,gemeente,NL230,"3",NL230,NL,Flevoland,Flevoland,"4","1","2",NL230,A,T,NR,TOTAL,NL230,"399893 ","401791 ","404068 ","407818 ","411670 ","416546 "
cbs_gemeente_2020_labelpoint.283,GM1507,Horst aan de Maas,2020GM1507,gemeente,NL421,"3",NL421,NL,Noord-Limburg,Noord-Limburg,"4","2","3",NL421,A,T,NR,TOTAL,NL421,"280517 ","280552 ","279971 ","281514 ","281486 ","282067 "
cbs_gemeente_2020_labelpoint.284,GM1509,Oude IJsselstreek,2020GM1509,gemeente,NL225,"3",NL225,NL,Achterhoek,Achterhoek,"4","2","3",NL225,A,T,NR,TOTAL,NL225,"399707 ","398772 ","399260 ","399921 ","400416 ","400685 "
cbs_gemeente_2020_labelpoint.285,GM1525,Teylingen,2020GM1525,gemeente,NL337,"3",NL337,NL,Agglomeratie Leiden en Bollenstreek,Agglomeratie Leiden en Bollenstreek,"4","1","1",NL337,A,T,NR,TOTAL,NL337,"413101 ","415106 ","418023 ","421296 ","424657 ","427217 "
cbs_gemeente_2020_labelpoint.286,GM1581,Utrechtse Heuvelrug,2020GM1581,gemeente,NL310,"3",NL310,NL,Utrecht,Utrecht,"4","1","3",NL310,A,T,NR,TOTAL,NL310,"1253672 ","1263572 ","1273613 ","1284504 ","1295484 ","1306912 "
cbs_gemeente_2020_labelpoint.287,GM1586,Oost Gelre,2020GM1586,gemeente,NL225,"3",NL225,NL,Achterhoek,Achterhoek,"4","2","3",NL225,A,T,NR,TOTAL,NL225,"399707 ","398772 ","399260 ","399921 ","400416 ","400685 "
cbs_gemeente_2020_labelpoint.288,GM1598,Koggenland,2020GM1598,gemeente,NL321,"3",NL321,NL,Kop van Noord-Holland,Kop van Noord-Holland,"4","1","1",NL321,A,T,NR,TOTAL,NL321,"371616 ","372095 ","372606 ","373266 ","374461 ","375659 "
cbs_gemeente_2020_labelpoint.289,GM1621,Lansingerland,2020GM1621,gemeente,NL33C,"3",NL33C,NL,Groot-Rijnmond,Groot-Rijnmond,"4","1","1",NL33C,A,T,NR,TOTAL,NL33C,"1417821 ","1403932 ","1412322 ","1422465 ","1431245 ","1441452 "
cbs_gemeente_2020_labelpoint.290,GM1640,Leudal,2020GM1640,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.291,GM1641,Maasgouw,2020GM1641,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.292,GM1652,Gemert-Bakel,2020GM1652,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.293,GM1655,Halderberge,2020GM1655,gemeente,NL411,"3",NL411,NL,West-Noord-Brabant,West-Noord-Brabant,"4","1","2",NL411,A,T,NR,TOTAL,NL411,"622052 ","623882 ","625319 ","627967 ","631423 ","634030 "
cbs_gemeente_2020_labelpoint.294,GM1658,Heeze-Leende,2020GM1658,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.295,GM1659,Laarbeek,2020GM1659,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.296,GM1966,Het Hogeland,2020GM1966,gemeente,NL113,"3",NL113,NL,Overig Groningen,Overig Groningen,"4","2","1",NL113,A,T,NR,TOTAL,NL113,"385826 ","387416 ","388027 ","389338 ","389763 ","391136 "
cbs_gemeente_2020_labelpoint.297,GM1667,Reusel-De Mierden,2020GM1667,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.298,GM1669,Roerdalen,2020GM1669,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.299,GM0484,Alphen aan den Rijn,2020GM0484,gemeente,NL33B,"3",NL33B,NL,Oost-Zuid-Holland,Oost-Zuid-Holland,"4","1","2",NL33B,A,T,NR,TOTAL,NL33B,"294815 ","318688 ","320758 ","324054 ","327821 ","331621 "
cbs_gemeente_2020_labelpoint.300,GM1674,Roosendaal,2020GM1674,gemeente,NL411,"3",NL411,NL,West-Noord-Brabant,West-Noord-Brabant,"4","1","2",NL411,A,T,NR,TOTAL,NL411,"622052 ","623882 ","625319 ","627967 ","631423 ","634030 "
cbs_gemeente_2020_labelpoint.301,GM1676,Schouwen-Duiveland,2020GM1676,gemeente,NL342,"3",NL342,NL,Overig Zeeland,Overig Zeeland,"4","2","1",NL342,A,T,NR,TOTAL,NL342,"274704 ","275042 ","275584 ","275927 ","276866 ","277533 "
cbs_gemeente_2020_labelpoint.302,GM1680,Aa en Hunze,2020GM1680,gemeente,NL131,"3",NL131,NL,Noord-Drenthe,Noord-Drenthe,"4","2","2",NL131,A,T,NR,TOTAL,NL131,"189493 ","189359 ","189597 ","192497 ","192102 ","191515 "
cbs_gemeente_2020_labelpoint.303,GM1681,Borger-Odoorn,2020GM1681,gemeente,NL132,"3",NL132,NL,Zuidoost-Drenthe,Zuidoost-Drenthe,"4","2","3",NL132,A,T,NR,TOTAL,NL132,"169448 ","168812 ","168336 ","168131 ","167842 ","167968 "
cbs_gemeente_2020_labelpoint.304,GM1684,Cuijk,2020GM1684,gemeente,NL413,"3",NL413,NL,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant,"4","2","3",NL413,A,T,NR,TOTAL,NL413,"643642 ","645663 ","647631 ","651064 ","654822 ","658616 "
cbs_gemeente_2020_labelpoint.305,GM1685,Landerd,2020GM1685,gemeente,NL413,"3",NL413,NL,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant,"4","2","3",NL413,A,T,NR,TOTAL,NL413,"643642 ","645663 ","647631 ","651064 ","654822 ","658616 "
cbs_gemeente_2020_labelpoint.306,GM1690,De Wolden,2020GM1690,gemeente,NL133,"3",NL133,NL,Zuidwest-Drenthe,Zuidwest-Drenthe,"4","2","3",NL133,A,T,NR,TOTAL,NL133,"130047 ","130405 ","130696 ","131164 ","132156 ","132684 "
cbs_gemeente_2020_labelpoint.307,GM1695,Noord-Beveland,2020GM1695,gemeente,NL342,"3",NL342,NL,Overig Zeeland,Overig Zeeland,"4","2","1",NL342,A,T,NR,TOTAL,NL342,"274704 ","275042 ","275584 ","275927 ","276866 ","277533 "
cbs_gemeente_2020_labelpoint.308,GM1696,Wijdemeren,2020GM1696,gemeente,NL327,"3",NL327,NL,Het Gooi en Vechtstreek,Het Gooi en Vechtstreek,"4","1","2",NL327,A,T,NR,TOTAL,NL327,"245109 ","246497 ","248324 ","250692 ","252974 ","254970 "
cbs_gemeente_2020_labelpoint.309,GM1699,Noordenveld,2020GM1699,gemeente,NL131,"3",NL131,NL,Noord-Drenthe,Noord-Drenthe,"4","2","2",NL131,A,T,NR,TOTAL,NL131,"189493 ","189359 ","189597 ","192497 ","192102 ","191515 "
cbs_gemeente_2020_labelpoint.310,GM1700,Twenterand,2020GM1700,gemeente,NL213,"3",NL213,NL,Twente,Twente,"4","1","3",NL213,A,T,NR,TOTAL,NL213,"626342 ","625976 ","626525 ","627209 ","627848 ","629284 "
cbs_gemeente_2020_labelpoint.311,GM1701,Westerveld,2020GM1701,gemeente,NL133,"3",NL133,NL,Zuidwest-Drenthe,Zuidwest-Drenthe,"4","2","3",NL133,A,T,NR,TOTAL,NL133,"130047 ","130405 ","130696 ","131164 ","132156 ","132684 "
cbs_gemeente_2020_labelpoint.312,GM1702,Sint Anthonis,2020GM1702,gemeente,NL413,"3",NL413,NL,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant,"4","2","3",NL413,A,T,NR,TOTAL,NL413,"643642 ","645663 ","647631 ","651064 ","654822 ","658616 "
cbs_gemeente_2020_labelpoint.313,GM1705,Lingewaard,2020GM1705,gemeente,NL226,"3",NL226,NL,Arnhem/Nijmegen,Arnhem/Nijmegen,"4","1","3",NL226,A,T,NR,TOTAL,NL226,"718842 ","722312 ","725759 ","730428 ","735203 ","738436 "
cbs_gemeente_2020_labelpoint.314,GM1706,Cranendonck,2020GM1706,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.315,GM1708,Steenwijkerland,2020GM1708,gemeente,NL211,"3",NL211,NL,Noord-Overijssel,Noord-Overijssel,"4","2","3",NL211,A,T,NR,TOTAL,NL211,"360744 ","361694 ","364300 ","366319 ","368819 ","371608 "
cbs_gemeente_2020_labelpoint.316,GM1709,Moerdijk,2020GM1709,gemeente,NL411,"3",NL411,NL,West-Noord-Brabant,West-Noord-Brabant,"4","1","2",NL411,A,T,NR,TOTAL,NL411,"622052 ","623882 ","625319 ","627967 ","631423 ","634030 "
cbs_gemeente_2020_labelpoint.317,GM1711,Echt-Susteren,2020GM1711,gemeente,NL422,"3",NL422,NL,Midden-Limburg,Midden-Limburg,"4","2","3",NL422,A,T,NR,TOTAL,NL422,"235335 ","235351 ","235429 ","235995 ","236687 ","236702 "
cbs_gemeente_2020_labelpoint.318,GM1714,Sluis,2020GM1714,gemeente,NL341,"3",NL341,NL,Zeeuwsch-Vlaanderen,Zeeuwsch-Vlaanderen,"4","3","1",NL341,A,T,NR,TOTAL,NL341,"105917 ","105684 ","105668 ","105641 ","105438 ","105499 "
cbs_gemeente_2020_labelpoint.319,GM1719,Drimmelen,2020GM1719,gemeente,NL411,"3",NL411,NL,West-Noord-Brabant,West-Noord-Brabant,"4","1","2",NL411,A,T,NR,TOTAL,NL411,"622052 ","623882 ","625319 ","627967 ","631423 ","634030 "
cbs_gemeente_2020_labelpoint.320,GM1721,Bernheze,2020GM1721,gemeente,NL413,"3",NL413,NL,Noordoost-Noord-Brabant,Noordoost-Noord-Brabant,"4","2","3",NL413,A,T,NR,TOTAL,NL413,"643642 ","645663 ","647631 ","651064 ","654822 ","658616 "
cbs_gemeente_2020_labelpoint.321,GM1723,Alphen-Chaam,2020GM1723,gemeente,NL412,"3",NL412,NL,Midden-Noord-Brabant,Midden-Noord-Brabant,"4","1","3",NL412,A,T,NR,TOTAL,NL412,"465254 ","466683 ","469184 ","471737 ","475223 ","478957 "
cbs_gemeente_2020_labelpoint.322,GM1724,Bergeijk,2020GM1724,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.323,GM1728,Bladel,2020GM1728,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.324,GM1729,Gulpen-Wittem,2020GM1729,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.325,GM1730,Tynaarlo,2020GM1730,gemeente,NL131,"3",NL131,NL,Noord-Drenthe,Noord-Drenthe,"4","2","2",NL131,A,T,NR,TOTAL,NL131,"189493 ","189359 ","189597 ","192497 ","192102 ","191515 "
cbs_gemeente_2020_labelpoint.326,GM1731,Midden-Drenthe,2020GM1731,gemeente,NL131,"3",NL131,NL,Noord-Drenthe,Noord-Drenthe,"4","2","2",NL131,A,T,NR,TOTAL,NL131,"189493 ","189359 ","189597 ","192497 ","192102 ","191515 "
cbs_gemeente_2020_labelpoint.327,GM1734,Overbetuwe,2020GM1734,gemeente,NL226,"3",NL226,NL,Arnhem/Nijmegen,Arnhem/Nijmegen,"4","1","3",NL226,A,T,NR,TOTAL,NL226,"718842 ","722312 ","725759 ","730428 ","735203 ","738436 "
cbs_gemeente_2020_labelpoint.328,GM1735,Hof van Twente,2020GM1735,gemeente,NL213,"3",NL213,NL,Twente,Twente,"4","1","3",NL213,A,T,NR,TOTAL,NL213,"626342 ","625976 ","626525 ","627209 ","627848 ","629284 "
cbs_gemeente_2020_labelpoint.329,GM1740,Neder-Betuwe,2020GM1740,gemeente,NL224,"3",NL224,NL,Zuidwest-Gelderland,Zuidwest-Gelderland,"4","2","3",NL224,A,T,NR,TOTAL,NL224,"237076 ","237548 ","238305 ","239890 ","241244 ","244052 "
cbs_gemeente_2020_labelpoint.330,GM1742,Rijssen-Holten,2020GM1742,gemeente,NL213,"3",NL213,NL,Twente,Twente,"4","1","3",NL213,A,T,NR,TOTAL,NL213,"626342 ","625976 ","626525 ","627209 ","627848 ","629284 "
cbs_gemeente_2020_labelpoint.331,GM1771,Geldrop-Mierlo,2020GM1771,gemeente,NL414,"3",NL414,NL,Zuidoost-Noord-Brabant,Zuidoost-Noord-Brabant,"4","1","3",NL414,A,T,NR,TOTAL,NL414,"748326 ","752523 ","756615 ","761763 ","766818 ","773203 "
cbs_gemeente_2020_labelpoint.332,GM1773,Olst-Wijhe,2020GM1773,gemeente,NL212,"3",NL212,NL,Zuidwest-Overijssel,Zuidwest-Overijssel,"4","2","3",NL212,A,T,NR,TOTAL,NL212,"152611 ","152982 ","153455 ","154159 ","154834 ","155539 "
cbs_gemeente_2020_labelpoint.333,GM1774,Dinkelland,2020GM1774,gemeente,NL213,"3",NL213,NL,Twente,Twente,"4","1","3",NL213,A,T,NR,TOTAL,NL213,"626342 ","625976 ","626525 ","627209 ","627848 ","629284 "
cbs_gemeente_2020_labelpoint.334,GM1783,Westland,2020GM1783,gemeente,NL333,"3",NL333,NL,Delft en Westland,Delft en Westland,"4","1","1",NL333,A,T,NR,TOTAL,NL333,"221743 ","224041 ","224867 ","226047 ","229083 ","231157 "
cbs_gemeente_2020_labelpoint.335,GM1842,Midden-Delfland,2020GM1842,gemeente,NL333,"3",NL333,NL,Delft en Westland,Delft en Westland,"4","1","1",NL333,A,T,NR,TOTAL,NL333,"221743 ","224041 ","224867 ","226047 ","229083 ","231157 "
cbs_gemeente_2020_labelpoint.336,GM1859,Berkelland,2020GM1859,gemeente,NL225,"3",NL225,NL,Achterhoek,Achterhoek,"4","2","3",NL225,A,T,NR,TOTAL,NL225,"399707 ","398772 ","399260 ","399921 ","400416 ","400685 "
cbs_gemeente_2020_labelpoint.337,GM1876,Bronckhorst,2020GM1876,gemeente,NL225,"3",NL225,NL,Achterhoek,Achterhoek,"4","2","3",NL225,A,T,NR,TOTAL,NL225,"399707 ","398772 ","399260 ","399921 ","400416 ","400685 "
cbs_gemeente_2020_labelpoint.338,GM1883,Sittard-Geleen,2020GM1883,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.339,GM1884,Kaag en Braassem,2020GM1884,gemeente,NL337,"3",NL337,NL,Agglomeratie Leiden en Bollenstreek,Agglomeratie Leiden en Bollenstreek,"4","1","1",NL337,A,T,NR,TOTAL,NL337,"413101 ","415106 ","418023 ","421296 ","424657 ","427217 "
cbs_gemeente_2020_labelpoint.340,GM1891,Dantumadiel,2020GM1891,gemeente,NL124,"3",NL124,NL,Noord-Friesland,Noord-Friesland,"4","2","1",NL124,A,T,NR,TOTAL,NL124,"324368 ","324103 ","324077 ","324367 ","324251 ","324653 "
cbs_gemeente_2020_labelpoint.341,GM1892,Zuidplas,2020GM1892,gemeente,NL33C,"3",NL33C,NL,Groot-Rijnmond,Groot-Rijnmond,"4","1","1",NL33C,A,T,NR,TOTAL,NL33C,"1417821 ","1403932 ","1412322 ","1422465 ","1431245 ","1441452 "
cbs_gemeente_2020_labelpoint.342,GM1894,Peel en Maas,2020GM1894,gemeente,NL421,"3",NL421,NL,Noord-Limburg,Noord-Limburg,"4","2","3",NL421,A,T,NR,TOTAL,NL421,"280517 ","280552 ","279971 ","281514 ","281486 ","282067 "
cbs_gemeente_2020_labelpoint.343,GM1895,Oldambt,2020GM1895,gemeente,NL111,"3",NL111,NL,Oost-Groningen,Oost-Groningen,"4","2","1",NL111,A,T,NR,TOTAL,NL111,"148944 ","148966 ","148583 ","147393 ","146785 ","146803 "
cbs_gemeente_2020_labelpoint.344,GM1896,Zwartewaterland,2020GM1896,gemeente,NL211,"3",NL211,NL,Noord-Overijssel,Noord-Overijssel,"4","2","3",NL211,A,T,NR,TOTAL,NL211,"360744 ","361694 ","364300 ","366319 ","368819 ","371608 "
cbs_gemeente_2020_labelpoint.345,GM1900,Súdwest-Fryslân,2020GM1900,gemeente,NL125,"3",NL125,NL,Zuidwest-Friesland,Zuidwest-Friesland,"4","2","1",NL125,A,T,NR,TOTAL,NL125,"135594 ","135377 ","135313 ","135743 ","136004 ","135764 "
cbs_gemeente_2020_labelpoint.346,GM1901,Bodegraven-Reeuwijk,2020GM1901,gemeente,NL33B,"3",NL33B,NL,Oost-Zuid-Holland,Oost-Zuid-Holland,"4","1","2",NL33B,A,T,NR,TOTAL,NL33B,"294815 ","318688 ","320758 ","324054 ","327821 ","331621 "
cbs_gemeente_2020_labelpoint.347,GM1903,Eijsden-Margraten,2020GM1903,gemeente,NL423,"3",NL423,NL,Zuid-Limburg,Zuid-Limburg,"4","1","3",NL423,A,T,NR,TOTAL,NL423,"604154 ","602038 ","600860 ","600037 ","599025 ","597368 "
cbs_gemeente_2020_labelpoint.348,GM1904,Stichtse Vecht,2020GM1904,gemeente,NL310,"3",NL310,NL,Utrecht,Utrecht,"4","1","3",NL310,A,T,NR,TOTAL,NL310,"1253672 ","1263572 ","1273613 ","1284504 ","1295484 ","1306912 "
cbs_gemeente_2020_labelpoint.349,GM1949,Waadhoeke,2020GM1949,gemeente,NL124,"3",NL124,NL,Noord-Friesland,Noord-Friesland,"4","2","1",NL124,A,T,NR,TOTAL,NL124,"324368 ","324103 ","324077 ","324367 ","324251 ","324653 "
cbs_gemeente_2020_labelpoint.350,GM1911,Hollands Kroon,2020GM1911,gemeente,NL321,"3",NL321,NL,Kop van Noord-Holland,Kop van Noord-Holland,"4","1","1",NL321,A,T,NR,TOTAL,NL321,"371616 ","372095 ","372606 ","373266 ","374461 ","375659 "
cbs_gemeente_2020_labelpoint.351,GM1916,Leidschendam-Voorburg,2020GM1916,gemeente,NL332,"3",NL332,NL,Agglomeratie's-Gravenhage,Agglomeratie's-Gravenhage,"4","1","1",NL332,A,T,NR,TOTAL,NL332,"830237 ","838015 ","845425 ","853987 ","864129 ","872211 "
cbs_gemeente_2020_labelpoint.352,GM1924,Goeree-Overflakkee,2020GM1924,gemeente,NL33C,"3",NL33C,NL,Groot-Rijnmond,Groot-Rijnmond,"4","1","1",NL33C,A,T,NR,TOTAL,NL33C,"1417821 ","1403932 ","1412322 ","1422465 ","1431245 ","1441452 "
cbs_gemeente_2020_labelpoint.353,GM1926,Pijnacker-Nootdorp,2020GM1926,gemeente,NL332,"3",NL332,NL,Agglomeratie's-Gravenhage,Agglomeratie's-Gravenhage,"4","1","1",NL332,A,T,NR,TOTAL,NL332,"830237 ","838015 ","845425 ","853987 ","864129 ","872211 "
cbs_gemeente_2020_labelpoint.354,GM1978,Molenlanden,2020GM1978,gemeente,NL33A,"3",NL33A,NL,Zuidoost-Zuid-Holland,Zuidoost-Zuid-Holland,"4","1","2",NL33A,A,T,NR,TOTAL,NL33A,"399315 ","400229 ","400908 ","402373 ","404109 ","405481 "
cbs_gemeente_2020_labelpoint.355,GM1955,Montferland,2020GM1955,gemeente,NL225,"3",NL225,NL,Achterhoek,Achterhoek,"4","2","3",NL225,A,T,NR,TOTAL,NL225,"399707 ","398772 ","399260 ","399921 ","400416 ","400685 "
cbs_gemeente_2020_labelpoint.356,GM0363,Amsterdam,2020GM0363,gemeente,NL329,"3",NL329,NL,Groot-Amsterdam,Groot-Amsterdam,"4","1","2",NL329,A,T,NR,TOTAL,NL329,"1305307 ","1313889 ","1329572 ","1344659 ","1357675 ","1370657 "
